community	mainIncomeCommunity	populationSize	locality	sessionID	female	socialFirst	sequencePosition	asocialYes	socialYes	yes	propYes	lagOnePropYes	socialTmt	agricultureComm	eastGezira	numInSession	numFemalesInSession	propFemalesInSession	uniqueSubjectID
30	agriculture	1832	Umalgoura	591	1	1	8	0	0	0	0	0	1	1	0	10	5	0.5	4671
30	agriculture	1832	Umalgoura	591	0	1	9	0	0	0	0	0	1	1	0	10	5	0.5	4672
30	agriculture	1832	Umalgoura	591	0	1	10	0	0	0	0	0	1	1	0	10	5	0.5	4673
30	agriculture	1832	Umalgoura	592	1	1	1	0	0	0	0	NA	1	1	0	10	8	0.8	4674
30	agriculture	1832	Umalgoura	592	1	1	2	0	1	1	0.5	0	1	1	0	10	8	0.8	4675
30	agriculture	1832	Umalgoura	592	1	1	3	0	0	0	0.333333333333333	0.5	1	1	0	10	8	0.8	4676
30	agriculture	1832	Umalgoura	592	1	1	4	0	0	0	0.25	0.333333333333333	1	1	0	10	8	0.8	4677
30	agriculture	1832	Umalgoura	592	1	1	5	0	0	0	0.2	0.25	1	1	0	10	8	0.8	4678
30	agriculture	1832	Umalgoura	592	1	1	6	0	0	0	0.166666666666667	0.2	1	1	0	10	8	0.8	4679
30	agriculture	1832	Umalgoura	592	0	1	7	0	0	0	0.142857142857143	0.166666666666667	1	1	0	10	8	0.8	4680
30	agriculture	1832	Umalgoura	592	1	1	8	1	1	1	0.25	0.142857142857143	1	1	0	10	8	0.8	4681
30	agriculture	1832	Umalgoura	592	1	1	9	0	0	0	0.222222222222222	0.25	1	1	0	10	8	0.8	4682
30	agriculture	1832	Umalgoura	592	0	1	10	0	0	0	0.2	0.222222222222222	1	1	0	10	8	0.8	4683
30	agriculture	1832	Umalgoura	593	0	1	1	1	1	1	1	NA	1	1	0	10	4	0.4	4684
30	agriculture	1832	Umalgoura	593	0	1	2	0	0	0	0.5	1	1	1	0	10	4	0.4	4685
30	agriculture	1832	Umalgoura	593	0	1	3	1	1	1	0.666666666666667	0.5	1	1	0	10	4	0.4	4686
30	agriculture	1832	Umalgoura	593	0	1	4	0	0	0	0.5	0.666666666666667	1	1	0	10	4	0.4	4687
30	agriculture	1832	Umalgoura	593	1	1	5	1	1	1	0.6	0.5	1	1	0	10	4	0.4	4688
30	agriculture	1832	Umalgoura	593	1	1	6	1	1	1	0.666666666666667	0.6	1	1	0	10	4	0.4	4689
30	agriculture	1832	Umalgoura	593	0	1	7	1	1	1	0.714285714285714	0.666666666666667	1	1	0	10	4	0.4	4690
30	agriculture	1832	Umalgoura	593	1	1	8	0	0	0	0.625	0.714285714285714	1	1	0	10	4	0.4	4691
30	agriculture	1832	Umalgoura	593	1	1	9	0	0	0	0.555555555555556	0.625	1	1	0	10	4	0.4	4692
30	agriculture	1832	Umalgoura	593	0	1	10	0	0	0	0.5	0.555555555555556	1	1	0	10	4	0.4	4693
32	agriculture	4006	Umalgoura	594	0	0	1	0	0	0	0	NA	1	1	0	10	6	0.6	4694
32	agriculture	4006	Umalgoura	594	1	0	2	0	0	0	0	0	1	1	0	10	6	0.6	4695
32	agriculture	4006	Umalgoura	594	1	0	3	0	1	1	0.333333333333333	0	1	1	0	10	6	0.6	4696
32	agriculture	4006	Umalgoura	594	0	0	4	0	0	0	0.25	0.333333333333333	1	1	0	10	6	0.6	4697
32	agriculture	4006	Umalgoura	594	1	0	5	1	0	0	0.2	0.25	1	1	0	10	6	0.6	4698
32	agriculture	4006	Umalgoura	594	0	0	6	0	0	0	0.166666666666667	0.2	1	1	0	10	6	0.6	4699
32	agriculture	4006	Umalgoura	594	1	0	7	0	0	0	0.142857142857143	0.166666666666667	1	1	0	10	6	0.6	4700
32	agriculture	4006	Umalgoura	594	1	0	8	0	0	0	0.125	0.142857142857143	1	1	0	10	6	0.6	4701
32	agriculture	4006	Umalgoura	594	0	0	9	0	0	0	0.111111111111111	0.125	1	1	0	10	6	0.6	4702
32	agriculture	4006	Umalgoura	594	1	0	10	1	0	0	0.1	0.111111111111111	1	1	0	10	6	0.6	4703
32	agriculture	4006	Umalgoura	595	1	0	1	0	0	0	0	NA	1	1	0	10	9	0.9	4704
32	agriculture	4006	Umalgoura	595	1	0	2	0	0	0	0	0	1	1	0	10	9	0.9	4705
32	agriculture	4006	Umalgoura	595	1	0	3	0	0	0	0	0	1	1	0	10	9	0.9	4706
32	agriculture	4006	Umalgoura	595	1	0	4	0	0	0	0	0	1	1	0	10	9	0.9	4707
32	agriculture	4006	Umalgoura	595	1	0	5	0	0	0	0	0	1	1	0	10	9	0.9	4708
32	agriculture	4006	Umalgoura	595	1	0	6	0	0	0	0	0	1	1	0	10	9	0.9	4709
32	agriculture	4006	Umalgoura	595	1	0	7	0	0	0	0	0	1	1	0	10	9	0.9	4710
32	agriculture	4006	Umalgoura	595	1	0	8	0	0	0	0	0	1	1	0	10	9	0.9	4711
32	agriculture	4006	Umalgoura	595	0	0	9	0	0	0	0	0	1	1	0	10	9	0.9	4712
32	agriculture	4006	Umalgoura	595	1	0	10	0	0	0	0	0	1	1	0	10	9	0.9	4713
32	agriculture	4006	Umalgoura	596	0	1	1	0	0	0	0	NA	1	1	0	10	6	0.6	4714
32	agriculture	4006	Umalgoura	596	1	1	2	0	0	0	0	0	1	1	0	10	6	0.6	4715
32	agriculture	4006	Umalgoura	596	1	1	3	0	0	0	0	0	1	1	0	10	6	0.6	4716
32	agriculture	4006	Umalgoura	596	1	1	4	0	0	0	0	0	1	1	0	10	6	0.6	4717
32	agriculture	4006	Umalgoura	596	1	1	5	0	0	0	0	0	1	1	0	10	6	0.6	4718
32	agriculture	4006	Umalgoura	596	0	1	6	0	0	0	0	0	1	1	0	10	6	0.6	4719
32	agriculture	4006	Umalgoura	596	1	1	7	1	0	0	0	0	1	1	0	10	6	0.6	4720
32	agriculture	4006	Umalgoura	596	1	1	8	0	0	0	0	0	1	1	0	10	6	0.6	4721
32	agriculture	4006	Umalgoura	596	0	1	9	0	0	0	0	0	1	1	0	10	6	0.6	4722
32	agriculture	4006	Umalgoura	596	0	1	10	0	0	0	0	0	1	1	0	10	6	0.6	4723
32	agriculture	4006	Umalgoura	598	0	0	1	0	0	0	0	NA	1	1	0	10	2	0.2	4724
32	agriculture	4006	Umalgoura	598	0	0	2	0	0	0	0	0	1	1	0	10	2	0.2	4725
32	agriculture	4006	Umalgoura	598	0	0	3	0	0	0	0	0	1	1	0	10	2	0.2	4726
32	agriculture	4006	Umalgoura	598	0	0	4	0	0	0	0	0	1	1	0	10	2	0.2	4727
32	agriculture	4006	Umalgoura	598	0	0	5	0	0	0	0	0	1	1	0	10	2	0.2	4728
32	agriculture	4006	Umalgoura	598	0	0	6	0	0	0	0	0	1	1	0	10	2	0.2	4729
32	agriculture	4006	Umalgoura	598	0	0	7	0	0	0	0	0	1	1	0	10	2	0.2	4730
32	agriculture	4006	Umalgoura	598	1	0	8	0	0	0	0	0	1	1	0	10	2	0.2	4731
32	agriculture	4006	Umalgoura	598	0	0	9	0	0	0	0	0	1	1	0	10	2	0.2	4732
32	agriculture	4006	Umalgoura	598	1	0	10	0	0	0	0	0	1	1	0	10	2	0.2	4733
32	agriculture	4006	Umalgoura	599	0	0	1	0	0	0	0	NA	1	1	0	2	0	0	4734
32	agriculture	4006	Umalgoura	599	0	0	2	1	1	1	0.5	0	1	1	0	2	0	0	4735
25	agriculture	4435	Umalgoura	600	0	0	1	0	0	0	0	NA	1	1	0	3	1	0.333333333333333	4736
25	agriculture	4435	Umalgoura	600	0	0	2	0	0	0	0	0	1	1	0	3	1	0.333333333333333	4737
25	agriculture	4435	Umalgoura	600	1	0	3	0	0	0	0	0	1	1	0	3	1	0.333333333333333	4738
25	agriculture	4435	Umalgoura	601	0	1	1	0	1	1	1	NA	1	1	0	8	2	0.25	4739
25	agriculture	4435	Umalgoura	601	0	1	2	1	0	0	0.5	1	1	1	0	8	2	0.25	4740
25	agriculture	4435	Umalgoura	601	0	1	3	0	0	0	0.333333333333333	0.5	1	1	0	8	2	0.25	4741
25	agriculture	4435	Umalgoura	601	0	1	4	0	0	0	0.25	0.333333333333333	1	1	0	8	2	0.25	4742
25	agriculture	4435	Umalgoura	601	1	1	5	1	1	1	0.4	0.25	1	1	0	8	2	0.25	4743
25	agriculture	4435	Umalgoura	601	1	1	6	0	0	0	0.333333333333333	0.4	1	1	0	8	2	0.25	4744
25	agriculture	4435	Umalgoura	601	0	1	7	0	0	0	0.285714285714286	0.333333333333333	1	1	0	8	2	0.25	4745
25	agriculture	4435	Umalgoura	601	0	1	8	0	0	0	0.25	0.285714285714286	1	1	0	8	2	0.25	4746
25	agriculture	4435	Umalgoura	602	0	0	1	0	1	1	1	NA	1	1	0	10	3	0.3	4747
25	agriculture	4435	Umalgoura	602	0	0	2	0	0	0	0.5	1	1	1	0	10	3	0.3	4748
25	agriculture	4435	Umalgoura	602	1	0	3	0	0	0	0.333333333333333	0.5	1	1	0	10	3	0.3	4749
25	agriculture	4435	Umalgoura	602	0	0	4	0	0	0	0.25	0.333333333333333	1	1	0	10	3	0.3	4750
25	agriculture	4435	Umalgoura	602	1	0	5	0	0	0	0.2	0.25	1	1	0	10	3	0.3	4751
25	agriculture	4435	Umalgoura	602	0	0	6	0	0	0	0.166666666666667	0.2	1	1	0	10	3	0.3	4752
25	agriculture	4435	Umalgoura	602	0	0	7	1	0	0	0.142857142857143	0.166666666666667	1	1	0	10	3	0.3	4753
25	agriculture	4435	Umalgoura	602	1	0	8	1	0	0	0.125	0.142857142857143	1	1	0	10	3	0.3	4754
25	agriculture	4435	Umalgoura	602	0	0	9	1	1	1	0.222222222222222	0.125	1	1	0	10	3	0.3	4755
25	agriculture	4435	Umalgoura	602	0	0	10	0	0	0	0.2	0.222222222222222	1	1	0	10	3	0.3	4756
25	agriculture	4435	Umalgoura	603	1	1	1	0	0	0	0	NA	1	1	0	9	6	0.666666666666667	4757
25	agriculture	4435	Umalgoura	603	0	1	2	1	0	0	0	0	1	1	0	9	6	0.666666666666667	4758
25	agriculture	4435	Umalgoura	603	1	1	3	0	0	0	0	0	1	1	0	9	6	0.666666666666667	4759
25	agriculture	4435	Umalgoura	603	0	1	4	1	1	1	0.25	0	1	1	0	9	6	0.666666666666667	4760
25	agriculture	4435	Umalgoura	603	0	1	5	1	1	1	0.4	0.25	1	1	0	9	6	0.666666666666667	4761
25	agriculture	4435	Umalgoura	603	1	1	6	0	0	0	0.333333333333333	0.4	1	1	0	9	6	0.666666666666667	4762
25	agriculture	4435	Umalgoura	603	1	1	7	0	0	0	0.285714285714286	0.333333333333333	1	1	0	9	6	0.666666666666667	4763
25	agriculture	4435	Umalgoura	603	1	1	8	0	0	0	0.25	0.285714285714286	1	1	0	9	6	0.666666666666667	4764
25	agriculture	4435	Umalgoura	603	1	1	9	0	0	0	0.222222222222222	0.25	1	1	0	9	6	0.666666666666667	4765
25	agriculture	4435	Umalgoura	604	0	1	1	0	0	0	0	NA	1	1	0	10	5	0.5	4766
25	agriculture	4435	Umalgoura	604	1	1	2	1	1	1	0.5	0	1	1	0	10	5	0.5	4767
25	agriculture	4435	Umalgoura	604	0	1	3	0	0	0	0.333333333333333	0.5	1	1	0	10	5	0.5	4768
25	agriculture	4435	Umalgoura	604	1	1	4	0	0	0	0.25	0.333333333333333	1	1	0	10	5	0.5	4769
25	agriculture	4435	Umalgoura	604	0	1	5	1	0	0	0.2	0.25	1	1	0	10	5	0.5	4770
25	agriculture	4435	Umalgoura	604	1	1	6	0	0	0	0.166666666666667	0.2	1	1	0	10	5	0.5	4771
25	agriculture	4435	Umalgoura	604	1	1	7	0	0	0	0.142857142857143	0.166666666666667	1	1	0	10	5	0.5	4772
25	agriculture	4435	Umalgoura	604	0	1	8	0	0	0	0.125	0.142857142857143	1	1	0	10	5	0.5	4773
25	agriculture	4435	Umalgoura	604	1	1	9	0	0	0	0.111111111111111	0.125	1	1	0	10	5	0.5	4774
25	agriculture	4435	Umalgoura	604	0	1	10	0	0	0	0.1	0.111111111111111	1	1	0	10	5	0.5	4775
25	agriculture	4435	Umalgoura	605	1	0	1	0	0	0	0	NA	1	1	0	7	5	0.714285714285714	4776
25	agriculture	4435	Umalgoura	605	1	0	2	1	1	1	0.5	0	1	1	0	7	5	0.714285714285714	4777
25	agriculture	4435	Umalgoura	605	1	0	3	0	0	0	0.333333333333333	0.5	1	1	0	7	5	0.714285714285714	4778
25	agriculture	4435	Umalgoura	605	0	0	4	0	0	0	0.25	0.333333333333333	1	1	0	7	5	0.714285714285714	4779
25	agriculture	4435	Umalgoura	605	0	0	5	0	0	0	0.2	0.25	1	1	0	7	5	0.714285714285714	4780
25	agriculture	4435	Umalgoura	605	1	0	6	1	0	0	0.166666666666667	0.2	1	1	0	7	5	0.714285714285714	4781
25	agriculture	4435	Umalgoura	605	1	0	7	1	0	0	0.142857142857143	0.166666666666667	1	1	0	7	5	0.714285714285714	4782
25	agriculture	4435	Umalgoura	606	0	0	1	1	1	1	1	NA	1	1	0	10	5	0.5	4783
25	agriculture	4435	Umalgoura	606	1	0	2	0	0	0	0.5	1	1	1	0	10	5	0.5	4784
25	agriculture	4435	Umalgoura	606	0	0	3	1	1	1	0.666666666666667	0.5	1	1	0	10	5	0.5	4785
25	agriculture	4435	Umalgoura	606	0	0	4	0	0	0	0.5	0.666666666666667	1	1	0	10	5	0.5	4786
25	agriculture	4435	Umalgoura	606	1	0	5	1	0	0	0.4	0.5	1	1	0	10	5	0.5	4787
25	agriculture	4435	Umalgoura	606	1	0	6	1	0	0	0.333333333333333	0.4	1	1	0	10	5	0.5	4788
25	agriculture	4435	Umalgoura	606	1	0	7	0	0	0	0.285714285714286	0.333333333333333	1	1	0	10	5	0.5	4789
25	agriculture	4435	Umalgoura	606	0	0	8	0	0	0	0.25	0.285714285714286	1	1	0	10	5	0.5	4790
25	agriculture	4435	Umalgoura	606	1	0	9	0	0	0	0.222222222222222	0.25	1	1	0	10	5	0.5	4791
25	agriculture	4435	Umalgoura	606	0	0	10	0	0	0	0.2	0.222222222222222	1	1	0	10	5	0.5	4792
26	agriculture	2126	Umalgoura	607	0	0	1	1	1	1	1	NA	1	1	0	10	6	0.6	4793
26	agriculture	2126	Umalgoura	607	1	0	2	1	1	1	1	1	1	1	0	10	6	0.6	4794
26	agriculture	2126	Umalgoura	607	0	0	3	1	1	1	1	1	1	1	0	10	6	0.6	4795
26	agriculture	2126	Umalgoura	607	1	0	4	1	1	1	1	1	1	1	0	10	6	0.6	4796
26	agriculture	2126	Umalgoura	607	0	0	5	0	1	1	1	1	1	1	0	10	6	0.6	4797
26	agriculture	2126	Umalgoura	607	1	0	6	1	1	1	1	1	1	1	0	10	6	0.6	4798
26	agriculture	2126	Umalgoura	607	0	0	7	0	0	0	0.857142857142857	1	1	1	0	10	6	0.6	4799
26	agriculture	2126	Umalgoura	607	1	0	8	0	0	0	0.75	0.857142857142857	1	1	0	10	6	0.6	4800
26	agriculture	2126	Umalgoura	607	1	0	9	0	0	0	0.666666666666667	0.75	1	1	0	10	6	0.6	4801
26	agriculture	2126	Umalgoura	607	1	0	10	1	0	0	0.6	0.666666666666667	1	1	0	10	6	0.6	4802
26	agriculture	2126	Umalgoura	608	0	0	1	0	0	0	0	NA	1	1	0	10	5	0.5	4803
26	agriculture	2126	Umalgoura	608	0	0	2	1	1	1	0.5	0	1	1	0	10	5	0.5	4804
26	agriculture	2126	Umalgoura	608	1	0	3	1	1	1	0.666666666666667	0.5	1	1	0	10	5	0.5	4805
26	agriculture	2126	Umalgoura	608	0	0	4	0	0	0	0.5	0.666666666666667	1	1	0	10	5	0.5	4806
26	agriculture	2126	Umalgoura	608	0	0	5	0	0	0	0.4	0.5	1	1	0	10	5	0.5	4807
26	agriculture	2126	Umalgoura	608	0	0	6	0	0	0	0.333333333333333	0.4	1	1	0	10	5	0.5	4808
26	agriculture	2126	Umalgoura	608	1	0	7	1	1	1	0.428571428571429	0.333333333333333	1	1	0	10	5	0.5	4809
26	agriculture	2126	Umalgoura	608	1	0	8	0	0	0	0.375	0.428571428571429	1	1	0	10	5	0.5	4810
26	agriculture	2126	Umalgoura	608	1	0	9	0	0	0	0.333333333333333	0.375	1	1	0	10	5	0.5	4811
26	agriculture	2126	Umalgoura	608	1	0	10	0	0	0	0.3	0.333333333333333	1	1	0	10	5	0.5	4812
26	agriculture	2126	Umalgoura	609	1	0	1	0	0	0	0	NA	1	1	0	10	6	0.6	4813
26	agriculture	2126	Umalgoura	609	0	0	2	0	1	1	0.5	0	1	1	0	10	6	0.6	4814
26	agriculture	2126	Umalgoura	609	0	0	3	0	0	0	0.333333333333333	0.5	1	1	0	10	6	0.6	4815
26	agriculture	2126	Umalgoura	609	1	0	4	1	0	0	0.25	0.333333333333333	1	1	0	10	6	0.6	4816
26	agriculture	2126	Umalgoura	609	1	0	5	1	1	1	0.4	0.25	1	1	0	10	6	0.6	4817
26	agriculture	2126	Umalgoura	609	0	0	6	1	0	0	0.333333333333333	0.4	1	1	0	10	6	0.6	4818
26	agriculture	2126	Umalgoura	609	1	0	7	1	1	1	0.428571428571429	0.333333333333333	1	1	0	10	6	0.6	4819
26	agriculture	2126	Umalgoura	609	1	0	8	1	1	1	0.5	0.428571428571429	1	1	0	10	6	0.6	4820
26	agriculture	2126	Umalgoura	609	1	0	9	1	1	1	0.555555555555556	0.5	1	1	0	10	6	0.6	4821
26	agriculture	2126	Umalgoura	609	0	0	10	1	0	0	0.5	0.555555555555556	1	1	0	10	6	0.6	4822
26	agriculture	2126	Umalgoura	610	1	0	1	1	1	1	1	NA	1	1	0	10	5	0.5	4823
26	agriculture	2126	Umalgoura	610	1	0	2	1	1	1	1	1	1	1	0	10	5	0.5	4824
26	agriculture	2126	Umalgoura	610	0	0	3	0	0	0	0.666666666666667	1	1	1	0	10	5	0.5	4825
26	agriculture	2126	Umalgoura	610	0	0	4	1	1	1	0.75	0.666666666666667	1	1	0	10	5	0.5	4826
26	agriculture	2126	Umalgoura	610	1	0	5	1	1	1	0.8	0.75	1	1	0	10	5	0.5	4827
26	agriculture	2126	Umalgoura	610	1	0	6	0	0	0	0.666666666666667	0.8	1	1	0	10	5	0.5	4828
26	agriculture	2126	Umalgoura	610	1	0	7	0	0	0	0.571428571428571	0.666666666666667	1	1	0	10	5	0.5	4829
26	agriculture	2126	Umalgoura	610	0	0	8	0	0	0	0.5	0.571428571428571	1	1	0	10	5	0.5	4830
26	agriculture	2126	Umalgoura	610	0	0	9	1	0	0	0.444444444444444	0.5	1	1	0	10	5	0.5	4831
26	agriculture	2126	Umalgoura	610	0	0	10	0	0	0	0.4	0.444444444444444	1	1	0	10	5	0.5	4832
26	agriculture	2126	Umalgoura	611	1	1	1	1	1	1	1	NA	1	1	0	5	2	0.4	4833
26	agriculture	2126	Umalgoura	611	0	1	2	1	1	1	1	1	1	1	0	5	2	0.4	4834
26	agriculture	2126	Umalgoura	611	1	1	3	1	1	1	1	1	1	1	0	5	2	0.4	4835
26	agriculture	2126	Umalgoura	611	0	1	4	0	0	0	0.75	1	1	1	0	5	2	0.4	4836
26	agriculture	2126	Umalgoura	611	0	1	5	1	1	1	0.8	0.75	1	1	0	5	2	0.4	4837
26	agriculture	2126	Umalgoura	612	0	1	1	1	0	0	0	NA	1	1	0	2	0	0	4838
26	agriculture	2126	Umalgoura	612	0	1	2	0	0	0	0	0	1	1	0	2	0	0	4839
35	agriculture	3144	Umalgoura	613	1	0	1	1	0	0	0	NA	1	1	0	10	10	1	4840
35	agriculture	3144	Umalgoura	613	1	0	2	0	0	0	0	0	1	1	0	10	10	1	4841
35	agriculture	3144	Umalgoura	613	1	0	3	0	0	0	0	0	1	1	0	10	10	1	4842
35	agriculture	3144	Umalgoura	613	1	0	4	0	0	0	0	0	1	1	0	10	10	1	4843
35	agriculture	3144	Umalgoura	613	1	0	5	0	0	0	0	0	1	1	0	10	10	1	4844
35	agriculture	3144	Umalgoura	613	1	0	6	0	0	0	0	0	1	1	0	10	10	1	4845
35	agriculture	3144	Umalgoura	613	1	0	7	1	0	0	0	0	1	1	0	10	10	1	4846
35	agriculture	3144	Umalgoura	613	1	0	8	0	0	0	0	0	1	1	0	10	10	1	4847
35	agriculture	3144	Umalgoura	613	1	0	9	0	0	0	0	0	1	1	0	10	10	1	4848
35	agriculture	3144	Umalgoura	613	1	0	10	0	0	0	0	0	1	1	0	10	10	1	4849
35	agriculture	3144	Umalgoura	614	0	1	1	1	1	1	1	NA	1	1	0	10	1	0.1	4850
35	agriculture	3144	Umalgoura	614	0	1	2	0	0	0	0.5	1	1	1	0	10	1	0.1	4851
35	agriculture	3144	Umalgoura	614	0	1	3	0	0	0	0.333333333333333	0.5	1	1	0	10	1	0.1	4852
35	agriculture	3144	Umalgoura	614	0	1	4	0	0	0	0.25	0.333333333333333	1	1	0	10	1	0.1	4853
35	agriculture	3144	Umalgoura	614	0	1	5	0	0	0	0.2	0.25	1	1	0	10	1	0.1	4854
35	agriculture	3144	Umalgoura	614	0	1	6	1	0	0	0.166666666666667	0.2	1	1	0	10	1	0.1	4855
35	agriculture	3144	Umalgoura	614	0	1	7	0	0	0	0.142857142857143	0.166666666666667	1	1	0	10	1	0.1	4856
35	agriculture	3144	Umalgoura	614	0	1	8	0	0	0	0.125	0.142857142857143	1	1	0	10	1	0.1	4857
35	agriculture	3144	Umalgoura	614	0	1	9	0	0	0	0.111111111111111	0.125	1	1	0	10	1	0.1	4858
35	agriculture	3144	Umalgoura	614	1	1	10	0	0	0	0.1	0.111111111111111	1	1	0	10	1	0.1	4859
35	agriculture	3144	Umalgoura	615	1	1	1	0	0	0	0	NA	1	1	0	10	10	1	4860
35	agriculture	3144	Umalgoura	615	1	1	2	0	0	0	0	0	1	1	0	10	10	1	4861
35	agriculture	3144	Umalgoura	615	1	1	3	0	0	0	0	0	1	1	0	10	10	1	4862
35	agriculture	3144	Umalgoura	615	1	1	4	0	0	0	0	0	1	1	0	10	10	1	4863
35	agriculture	3144	Umalgoura	615	1	1	5	0	0	0	0	0	1	1	0	10	10	1	4864
35	agriculture	3144	Umalgoura	615	1	1	6	0	0	0	0	0	1	1	0	10	10	1	4865
35	agriculture	3144	Umalgoura	615	1	1	7	0	0	0	0	0	1	1	0	10	10	1	4866
35	agriculture	3144	Umalgoura	615	1	1	8	0	0	0	0	0	1	1	0	10	10	1	4867
35	agriculture	3144	Umalgoura	615	1	1	9	0	0	0	0	0	1	1	0	10	10	1	4868
35	agriculture	3144	Umalgoura	615	1	1	10	0	0	0	0	0	1	1	0	10	10	1	4869
35	agriculture	3144	Umalgoura	616	0	0	1	0	0	0	0	NA	1	1	0	10	5	0.5	4870
35	agriculture	3144	Umalgoura	616	1	0	2	0	1	1	0.5	0	1	1	0	10	5	0.5	4871
35	agriculture	3144	Umalgoura	616	0	0	3	1	1	1	0.666666666666667	0.5	1	1	0	10	5	0.5	4872
35	agriculture	3144	Umalgoura	616	1	0	4	0	0	0	0.5	0.666666666666667	1	1	0	10	5	0.5	4873
35	agriculture	3144	Umalgoura	616	0	0	5	1	1	1	0.6	0.5	1	1	0	10	5	0.5	4874
35	agriculture	3144	Umalgoura	616	1	0	6	0	0	0	0.5	0.6	1	1	0	10	5	0.5	4875
35	agriculture	3144	Umalgoura	616	0	0	7	1	0	0	0.428571428571429	0.5	1	1	0	10	5	0.5	4876
35	agriculture	3144	Umalgoura	616	1	0	8	0	0	0	0.375	0.428571428571429	1	1	0	10	5	0.5	4877
35	agriculture	3144	Umalgoura	616	0	0	9	1	0	0	0.333333333333333	0.375	1	1	0	10	5	0.5	4878
35	agriculture	3144	Umalgoura	616	1	0	10	1	0	0	0.3	0.333333333333333	1	1	0	10	5	0.5	4879
35	agriculture	3144	Umalgoura	617	0	0	1	0	0	0	0	NA	1	1	0	6	0	0	4880
35	agriculture	3144	Umalgoura	617	0	0	2	1	1	1	0.5	0	1	1	0	6	0	0	4881
35	agriculture	3144	Umalgoura	617	0	0	3	0	0	0	0.333333333333333	0.5	1	1	0	6	0	0	4882
35	agriculture	3144	Umalgoura	617	0	0	4	0	0	0	0.25	0.333333333333333	1	1	0	6	0	0	4883
35	agriculture	3144	Umalgoura	617	0	0	5	0	0	0	0.2	0.25	1	1	0	6	0	0	4884
35	agriculture	3144	Umalgoura	617	0	0	6	0	0	0	0.166666666666667	0.2	1	1	0	6	0	0	4885
35	agriculture	3144	Umalgoura	618	0	0	1	1	1	1	1	NA	1	1	0	6	3	0.5	4886
35	agriculture	3144	Umalgoura	618	0	0	2	0	0	0	0.5	1	1	1	0	6	3	0.5	4887
35	agriculture	3144	Umalgoura	618	1	0	3	0	0	0	0.333333333333333	0.5	1	1	0	6	3	0.5	4888
35	agriculture	3144	Umalgoura	618	1	0	4	0	0	0	0.25	0.333333333333333	1	1	0	6	3	0.5	4889
35	agriculture	3144	Umalgoura	618	0	0	5	0	0	0	0.2	0.25	1	1	0	6	3	0.5	4890
35	agriculture	3144	Umalgoura	618	1	0	6	0	0	0	0.166666666666667	0.2	1	1	0	6	3	0.5	4891
35	agriculture	3144	Umalgoura	619	0	0	1	1	1	1	1	NA	1	1	0	3	1	0.333333333333333	4892
35	agriculture	3144	Umalgoura	619	1	0	2	0	0	0	0.5	1	1	1	0	3	1	0.333333333333333	4893
35	agriculture	3144	Umalgoura	619	0	0	3	0	0	0	0.333333333333333	0.5	1	1	0	3	1	0.333333333333333	4894
21	agriculture	5137	Umalgoura	620	0	1	1	0	0	0	0	NA	1	1	0	10	0	0	4895
21	agriculture	5137	Umalgoura	620	0	1	2	0	0	0	0	0	1	1	0	10	0	0	4896
21	agriculture	5137	Umalgoura	620	0	1	3	0	0	0	0	0	1	1	0	10	0	0	4897
21	agriculture	5137	Umalgoura	620	0	1	4	1	0	0	0	0	1	1	0	10	0	0	4898
21	agriculture	5137	Umalgoura	620	0	1	5	1	0	0	0	0	1	1	0	10	0	0	4899
21	agriculture	5137	Umalgoura	620	0	1	6	0	0	0	0	0	1	1	0	10	0	0	4900
21	agriculture	5137	Umalgoura	620	0	1	7	0	0	0	0	0	1	1	0	10	0	0	4901
21	agriculture	5137	Umalgoura	620	0	1	8	1	1	1	0.125	0	1	1	0	10	0	0	4902
21	agriculture	5137	Umalgoura	620	0	1	9	0	0	0	0.111111111111111	0.125	1	1	0	10	0	0	4903
21	agriculture	5137	Umalgoura	620	0	1	10	0	0	0	0.1	0.111111111111111	1	1	0	10	0	0	4904
21	agriculture	5137	Umalgoura	621	1	0	1	1	1	1	1	NA	1	1	0	10	10	1	4905
21	agriculture	5137	Umalgoura	621	1	0	2	1	1	1	1	1	1	1	0	10	10	1	4906
21	agriculture	5137	Umalgoura	621	1	0	3	1	1	1	1	1	1	1	0	10	10	1	4907
21	agriculture	5137	Umalgoura	621	1	0	4	0	0	0	0.75	1	1	1	0	10	10	1	4908
21	agriculture	5137	Umalgoura	621	1	0	5	0	0	0	0.6	0.75	1	1	0	10	10	1	4909
21	agriculture	5137	Umalgoura	621	1	0	6	0	0	0	0.5	0.6	1	1	0	10	10	1	4910
21	agriculture	5137	Umalgoura	621	1	0	7	1	1	1	0.571428571428571	0.5	1	1	0	10	10	1	4911
21	agriculture	5137	Umalgoura	621	1	0	8	1	1	1	0.625	0.571428571428571	1	1	0	10	10	1	4912
21	agriculture	5137	Umalgoura	621	1	0	9	1	1	1	0.666666666666667	0.625	1	1	0	10	10	1	4913
21	agriculture	5137	Umalgoura	621	1	0	10	0	0	0	0.6	0.666666666666667	1	1	0	10	10	1	4914
21	agriculture	5137	Umalgoura	622	1	0	1	1	1	1	1	NA	1	1	0	10	7	0.7	4915
21	agriculture	5137	Umalgoura	622	0	0	2	1	1	1	1	1	1	1	0	10	7	0.7	4916
21	agriculture	5137	Umalgoura	622	0	0	3	1	1	1	1	1	1	1	0	10	7	0.7	4917
